FIPS,STATE,COUNTY,GEN_VAX_RATE,COUN_VAX_RATE,COMP_RATE_18UP,COMP_RATE_65UP,BOOSTER_RATE,BOOSTER_RATE_18UP,BOOSTER_RATE_65UP,SVI,IS_METRO,POP,POP_18UP,POP_65UP
04009,AZ,Graham County,97.7,63.1,76.4,95,41.6,45.4,61.4,D,0,38837,28485,5440
37169,NC,Stokes County,96.9,46.2,53.5,73.1,26.5,27.7,38.6,B,1,45591,37145,9917
38105,ND,Williams County,92.6,29.9,39.7,73.5,33.4,35.4,62.5,B,0,37589,26544,3456
47147,TN,Robertson County,97.8,51.7,63.1,85.9,40.0,42.2,64.8,B,1,71813,54909,11024
46091,SD,Marshall County,96.7,51.8,63.1,85.6,52.8,55.9,73.3,A,0,4935,3753,1047
17083,IL,Jersey County,98.4,55.7,65.2,89.4,48.6,51.1,73.9,A,1,21773,17324,4317
40113,OK,Osage County,93.8,34.5,40.4,50.5,36.8,39.3,60.8,C,1,46963,36910,9663
23005,ME,Cumberland County,96.2,87,93.9,95,59.7,64.6,80.8,A,1,295003,240993,56160
46027,SD,Clay County,96.7,67.5,72.8,95,47.3,51.6,74.1,A,0,14070,11619,1772
22051,LA,Jefferson Parish,96.8,64.8,76.1,89.7,41.3,44.3,67.7,C,1,432493,337196,76503
31003,NE,Antelope County,90.6,37,46,61.8,59.9,62.7,87.9,A,0,6298,4812,1515
31105,NE,Kimball County,90.6,34.9,42.3,61.4,44.5,46.2,62.2,C,0,3632,2865,905
42015,PA,Bradford County,94.7,42.4,50.7,66.1,44.4,46.8,63.5,B,0,60323,47184,13213
48003,TX,Andrews County,99,43.9,57.3,85.6,32.8,35.9,61.4,B,0,18705,12902,1833
06063,CA,Plumas County,0,0,0,0,0.0,0.0,0.0,B,0,18807,15537,5437
48155,TX,Foard County,99,43.7,53,68.9,38.0,39.2,54.4,B,0,1155,924,315
19099,IA,Jasper County,97.4,58.1,68.7,86.4,53.8,57.5,79.4,B,0,37185,28955,7249
48267,TX,Kimble County,99,42.8,51,68.2,44.7,45.7,60.6,C,0,4337,3555,1288
UNK,AK,Unknown County,97.6,0,0,0,33.8,35.1,95.0,,,,,
29221,MO,Washington County,91.3,31.5,38.6,52.4,36.6,38.2,58.0,D,0,24730,19131,4264
51037,VA,Charlotte County,79.3,38.3,46.4,64.6,14.4,14.7,19.1,C,0,11880,9396,2687
48173,TX,Glasscock County,99,44.6,56.4,73.3,24.8,26.3,42.2,A,0,1409,1051,210
29189,MO,St. Louis County,91.3,63.3,71.4,87.4,47.6,51.9,70.0,B,1,994205,776354,184280
16031,ID,Cassia County,97.8,40,53.3,72.7,31.1,34.1,58.8,C,0,24030,16443,3473
51015,VA,Augusta County,79.3,48.7,55.9,73.4,29.4,30.7,40.0,A,1,75558,61550,16541
49005,UT,Cache County,97.6,57.8,71.2,95,39.8,44.4,71.0,B,1,128289,89683,12570
72035,PR,Cayey Municipio,95.9,81.7,85,87.9,59.2,63.1,66.3,B,1,42409,35064,9136
17081,IL,Jefferson County,98.4,46.6,56.4,78.3,46.6,48.9,69.7,D,0,37684,29288,7332
48269,TX,King County,0,0,0,0,0.0,0.0,0.0,A,0,272,200,51
54017,WV,Doddridge County,97.2,59.4,65.8,90.9,48.7,50.6,68.0,B,0,8448,7197,1844
72139,PR,Trujillo Alto Municipio,95.9,49.5,54.2,64,44.9,45.9,43.7,A,1,63674,52190,12708
48275,TX,Knox County,99,39,51.2,74.6,30.6,31.4,45.7,D,0,3664,2709,736
49037,UT,San Juan County,97.6,64.5,76.4,83.2,44.2,50.3,69.8,D,0,15308,10822,2281
06095,CA,Solano County,97.5,67.1,76.5,85.6,47.3,51.1,68.1,C,1,447643,349187,73156
17137,IL,Morgan County,98.4,54.4,62.3,83.2,50.1,53.0,74.5,C,0,33658,27272,6803
12063,FL,Jackson County,98.6,43,51.3,74.2,35.2,36.2,52.7,D,0,46414,37647,9570
29211,MO,Sullivan County,91.3,42.4,52.3,69.6,38.0,39.5,60.5,C,0,6089,4725,1265
27093,MN,Meeker County,94.6,47.9,57.7,81.2,57.5,61.5,79.3,A,0,23222,17619,4765
18155,IN,Switzerland County,98.6,30.8,39.1,64.8,44.0,45.2,64.2,C,0,10751,8103,1870
28117,MS,Prentiss County,98.1,42.2,52.1,79.9,35.1,36.3,53.6,D,0,25126,19503,4631
27145,MN,Stearns County,94.6,58.5,68.5,95,49.2,52.9,70.4,B,1,161075,123713,24922
48467,TX,Van Zandt County,99,37.5,46.5,68.6,38.0,39.5,57.9,C,0,56590,43587,11495
40103,OK,Noble County,93.8,61.9,74.6,91.9,42.8,45.8,67.0,B,0,11131,8504,2227
17007,IL,Boone County,98.4,61,70.8,86.5,48.2,53.0,76.9,B,1,53544,40407,8642
49049,UT,Utah County,97.6,56.8,71.5,91.3,36.8,41.8,71.1,B,1,636235,426950,50490
55041,WI,Forest County,96.9,59.8,70.1,93.7,50.3,52.8,68.6,C,0,9004,7230,2078
39035,OH,Cuyahoga County,98.6,64.3,73.5,87.6,54.7,58.4,76.2,C,1,1235072,980955,230202
01087,AL,Macon County,92.4,47.4,53.3,71.6,36.4,38.4,56.5,D,0,18068,14972,3785
51135,VA,Nottoway County,79.3,42.8,50.8,74.5,25.2,26.1,33.9,D,0,15232,12270,2946
54065,WV,Morgan County,97.2,40.1,46.7,67.7,36.0,37.2,46.9,A,0,17884,14711,4263
45091,SC,York County,93.1,48.9,56.5,73.3,36.4,40.0,56.4,B,1,280979,213463,41402
56029,WY,Park County,97.1,45.8,54.6,75.3,49.0,51.0,67.1,A,0,29194,23235,7123
17019,IL,Champaign County,98.4,64.8,70.6,87.9,54.8,59.5,82.8,B,1,209689,170397,27827
48345,TX,Motley County,99,29.2,35.8,60.1,39.7,40.3,48.4,C,0,1200,963,368
21069,KY,Fleming County,94,51.2,62.4,87.5,45.2,48.3,66.5,D,0,14581,11025,2624
48263,TX,Kent County,99,37.8,47.7,65.7,38.5,38.6,54.5,B,0,762,597,201
45081,SC,Saluda County,93.1,30.1,36.2,42.4,33.3,34.9,60.4,D,1,20473,16103,4156
39121,OH,Noble County,98.6,43.2,50.5,46.4,48.5,50.4,69.8,B,0,14424,11732,4080
26133,MI,Osceola County,95.5,41.9,51.2,75.1,54.4,56.5,73.9,C,0,23460,18240,5063
49021,UT,Iron County,97.6,45.5,57.9,86,37.9,41.0,67.1,B,0,54839,39249,7070
21201,KY,Robertson County,94,38.4,45,56.4,49.8,52.8,72.4,B,0,2108,1676,463
30049,MT,Lewis and Clark County,95.8,58.9,67.9,87.8,50.9,54.6,71.1,A,0,69432,54612,13471
45025,SC,Chesterfield County,93.1,36.6,44,61.9,34.5,36.3,52.9,D,0,45650,35677,8685
48259,TX,Kendall County,99,61.4,72.3,91.6,42.2,45.3,62.4,A,1,47431,36463,9152
48039,TX,Brazoria County,99,57.5,68.3,85.4,37.7,41.4,60.6,C,1,374264,276544,45752
37177,NC,Tyrrell County,96.9,48.5,55.3,76.7,38.1,40.6,64.9,D,0,4016,3288,810
16069,ID,Nez Perce County,97.8,55.3,65.5,95,35.2,37.7,54.1,C,1,40408,31776,8168
06101,CA,Sutter County,97.5,60.5,73.2,87.8,42.6,46.3,66.3,D,1,96971,71995,15095
27135,MN,Roseau County,94.6,51.2,62.4,84.8,48.5,51.8,73.5,A,0,15165,11497,2750
21063,KY,Elliott County,94,35.4,40.3,45.4,44.3,46.9,64.3,C,0,7517,6183,1530
UNK,IL,Unknown County,98.4,0,0,0,41.4,42.9,95.0,,,,,
30111,MT,Yellowstone County,95.8,51.3,61.5,86.6,46.1,49.1,69.4,A,1,161300,123722,28085
35041,NM,Roosevelt County,97,38.1,46.2,59.5,44.6,47.7,68.5,D,0,18500,13995,2715
21225,KY,Union County,94,41.7,48.4,82.4,42.0,43.7,66.6,C,0,14381,11777,2475
39141,OH,Ross County,98.6,50.2,59.9,83.5,47.0,49.0,68.8,C,0,76666,60438,13139
47137,TN,Pickett County,97.8,44,51.2,68.9,48.0,49.5,66.7,B,0,5048,4185,1404
38043,ND,Kidder County,92.6,32.9,40.6,55.2,45.0,46.0,60.3,A,0,2480,1962,631
38033,ND,Golden Valley County,92.6,29.9,35.6,51.4,36.2,38.5,50.9,A,0,1761,1379,451
38061,ND,Mountrail County,92.6,41.8,50.8,75.3,37.0,41.3,63.2,B,0,10545,7637,1225
38093,ND,Stutsman County,92.6,52.8,61.5,79.5,47.1,50.0,70.6,A,0,20704,16558,4129
53017,WA,Douglas County,96,61.3,74.2,78.8,43.6,47.1,73.4,D,1,43429,32246,7885
05051,AR,Garland County,90.5,45.1,51.6,71.7,38.8,41.6,54.9,D,1,99386,79575,24144
45037,SC,Edgefield County,93.1,59.4,67.5,82.6,34.2,36.0,55.3,D,1,27260,22419,5302
19047,IA,Crawford County,97.4,53.6,66.2,85.6,46.6,49.7,76.4,D,0,16820,12600,3019
16037,ID,Custer County,97.8,47.1,53.7,64.9,48.6,51.5,68.9,B,0,4315,3574,1298
08087,CO,Morgan County,97.1,47.8,59.3,78.8,41.3,44.3,63.7,C,0,29068,21551,4529
25017,MA,Middlesex County,89.9,78.8,84.7,90.3,54.8,59.9,73.2,A,1,1611699,1296083,252286
13115,GA,Floyd County,89.6,42,50.4,72.7,36.1,38.2,53.7,D,1,98498,75897,16779
01001,AL,Autauga County,92.4,43.7,51.9,70.8,31.9,34.3,54.0,B,1,55869,42904,8924
24047,MD,Worcester County,98.2,70.6,79.6,88.9,49.6,52.0,70.4,B,1,52276,43376,14757
08007,CO,Archuleta County,97.1,57,65.2,83.4,54.4,56.9,68.3,B,0,14029,11541,3834
72069,PR,Humacao Municipio,95.9,80.9,84.2,81.6,55.7,59.5,65.0,A,1,50653,41830,11778
30077,MT,Powell County,95.8,44.9,50.9,76.6,47.5,48.8,63.9,B,0,6890,5888,1464
42079,PA,Luzerne County,94.7,63.5,72.1,84.8,47.2,50.4,70.9,C,1,317417,254741,63977
55083,WI,Oconto County,96.9,52.9,61.9,89.2,58.4,61.5,80.5,A,1,37930,30302,7916
28051,MS,Holmes County,98.1,59.5,69.5,93,38.9,43.6,65.0,D,0,17010,12752,2670
21125,KY,Laurel County,94,40.2,48.9,68.6,38.9,41.0,62.0,D,0,60813,46755,10165
29051,MO,Cole County,91.3,52.3,61.7,85,41.6,44.2,63.5,B,1,76745,59766,13291
37115,NC,Madison County,96.9,56.5,64.6,83.9,39.0,40.8,56.2,B,1,21755,17939,5034
13001,GA,Appling County,89.6,35.6,45.4,64.9,32.4,33.5,50.8,D,0,18386,13873,3257
48059,TX,Callahan County,99,41.3,49.7,68.7,33.6,35.4,54.7,B,1,13943,10890,2958
48355,TX,Nueces County,99,57,67.3,79.4,39.3,42.6,64.7,D,1,362294,274235,54069
34029,NJ,Ocean County,93.9,53.9,67,80,49.9,52.1,70.0,B,1,607186,460496,138328
46071,SD,Jackson County,96.7,47.8,61.8,77.2,27.5,31.6,41.4,D,0,3344,2179,451
39087,OH,Lawrence County,98.6,48.8,57.4,78.5,33.4,35.5,47.6,C,1,59463,46614,11383
19031,IA,Cedar County,97.4,59.7,68.8,88.5,55.3,59.8,79.6,A,0,18627,14538,3788
26109,MI,Menominee County,95.5,56.5,65.1,91.2,40.2,42.0,53.6,B,0,22780,18767,5826
40119,OK,Payne County,93.8,48.4,54.5,83.7,42.3,45.2,69.3,C,0,81784,66254,10648
40065,OK,Jackson County,93.8,53.4,66.3,85.3,31.5,33.3,62.0,D,0,24530,18432,3738
54025,WV,Greenbrier County,97.2,54.6,63.3,82.2,47.5,49.9,67.2,C,0,34662,27900,8136
40053,OK,Grant County,93.8,42.3,53.3,76.6,37.4,38.8,55.6,A,0,4333,3295,967
48075,TX,Childress County,99,46.6,54.9,68.2,39.6,41.4,56.5,C,0,7306,5918,1165
48113,TX,Dallas County,99,59.9,71.8,85.2,35.5,38.7,61.7,D,1,2635516,1955160,292117
51600,VA,Fairfax city,79.3,67.3,80.9,87.7,5.2,5.5,7.9,A,1,24019,18113,3493
06047,CA,Merced County,97.5,49.5,61.9,79.8,34.0,37.3,58.4,D,1,277680,196451,31636
08125,CO,Yuma County,97.1,43.7,55.9,73.8,43.0,45.6,67.7,C,0,10019,7274,1872
06069,CA,San Benito County,97.5,66.1,75.7,83.4,50.2,55.8,75.3,C,1,62808,46822,8252
26053,MI,Gogebic County,95.5,62.8,72.2,90.2,51.3,53.2,66.8,B,0,13975,11633,3998
18003,IN,Allen County,98.6,52,63.4,86.7,43.9,46.9,70.0,C,1,379299,282345,56584
36101,NY,Steuben County,97.6,59.4,68.3,82.7,48.7,52.1,63.9,B,0,95379,75107,19211
28075,MS,Lauderdale County,98.1,50.9,61.7,80.6,32.7,34.6,53.9,D,0,74125,56837,13170
29207,MO,Stoddard County,91.3,39.4,48.1,69.3,34.3,35.6,54.0,B,0,29025,22705,5897
48137,TX,Edwards County,99,83.1,95,95,20.1,21.3,34.0,B,0,1932,1512,561
41045,OR,Malheur County,97.8,47.6,58.9,86.3,36.3,38.7,56.6,D,0,30571,22654,5140
46085,SD,Lyman County,96.7,64.5,76.4,85.6,35.7,41.5,63.4,C,0,3781,2670,612
18131,IN,Pulaski County,98.6,45.1,54.4,82.5,46.7,48.4,63.4,A,0,12353,9616,2481
12119,FL,Sumter County,98.6,79.3,84.3,95,55.5,56.1,62.7,A,1,132420,123025,77034
18005,IN,Bartholomew County,98.6,59.2,69.8,85.3,47.7,51.0,72.3,B,1,83779,63900,13851
28047,MS,Harrison County,98.1,54.6,66.3,88.5,30.7,32.6,55.8,D,1,208080,158574,32081
29141,MO,Morgan County,91.3,36.5,46,72.7,38.3,39.3,49.6,C,0,20627,15851,4837
51049,VA,Cumberland County,79.3,36.2,42.5,55.5,9.4,9.7,13.1,C,0,9932,8051,2290
47065,TN,Hamilton County,97.8,56,64.6,81.6,47.0,50.2,72.0,B,1,367804,291847,65976
18051,IN,Gibson County,98.6,46.3,56.5,79.1,42.9,45.1,69.3,B,0,33659,25665,5981
51059,VA,Fairfax County,79.3,75.8,84.5,85.7,41.4,45.4,62.6,A,1,1147532,880707,160461
39033,OH,Crawford County,98.6,44.8,54.5,79.2,47.7,49.5,67.2,B,0,41494,32520,8871
40019,OK,Carter County,93.8,43.6,53.7,76.1,37.4,39.8,60.3,D,0,48111,36132,8282
16003,ID,Adams County,97.8,43.6,50.6,70,47.4,49.4,61.1,B,0,4294,3549,1284
01117,AL,Shelby County,92.4,35.9,42.5,51.3,33.7,36.3,55.2,A,1,217702,167202,34724
40129,OK,Roger Mills County,93.8,36.3,44.9,60.9,41.0,43.5,61.8,B,0,3583,2710,787
48437,TX,Swisher County,99,41,52.1,73.4,38.8,40.4,54.6,D,0,7397,5573,1305
29063,MO,DeKalb County,91.3,27.9,32.3,55.7,41.5,42.6,63.0,B,1,12547,10404,2078
47015,TN,Cannon County,97.8,32,39.3,58,41.4,42.7,60.9,B,1,14678,11528,2722
41055,OR,Sherman County,97.8,57.5,67.3,80.4,49.6,51.5,72.8,A,0,1780,1443,453
51095,VA,James City County,79.3,55.8,65.3,82.5,16.5,17.1,22.1,A,1,76523,61414,19745
46103,SD,Pennington County,96.7,57.1,67.2,88.1,35.6,38.4,57.0,B,1,113775,87805,21084
27023,MN,Chippewa County,94.6,52.9,64.1,84.7,60.8,64.8,83.8,B,0,11800,8953,2567
UNK,OH,Unknown County,98.6,0,0,0,61.0,62.1,95.0,,,,,
51045,VA,Craig County,79.3,32.9,38.6,53.4,7.8,8.0,9.1,A,1,5131,4232,1239
54003,WV,Berkeley County,97.2,54.3,65,89.1,35.7,37.8,56.3,B,1,119171,91718,17935
29187,MO,St. Francois County,91.3,43.2,51.7,72,36.9,38.6,60.8,C,0,67215,53088,11173
13303,GA,Washington County,89.6,43.8,51.9,75.2,37.4,39.8,55.7,D,0,20374,15977,3627
27143,MN,Sibley County,94.6,48.9,57.8,79.5,59.1,63.6,82.5,A,1,14865,11450,2810
50003,VT,Bennington County,73.6,42.8,46.4,57.3,58.3,62.7,74.5,B,0,35470,28862,8288
48357,TX,Ochiltree County,99,38.4,51.7,76.9,21.3,22.8,42.1,C,0,9836,6785,1148
55007,WI,Bayfield County,96.9,81.4,90.9,95,59.2,62.7,78.1,A,0,15036,12431,4245
21239,KY,Woodford County,94,65.5,75.1,87.9,47.6,51.5,69.2,A,1,26734,20902,5180
38051,ND,McIntosh County,92.6,43.4,51.5,65.5,47.2,48.4,62.2,A,0,2497,2036,803
40153,OK,Woodward County,93.8,37.7,46.8,75.6,39.9,42.1,62.6,C,0,20211,15345,3313
19091,IA,Humboldt County,97.4,49.6,60.7,77.8,50.7,53.7,77.2,A,0,9558,7318,2116
41005,OR,Clackamas County,97.8,68.3,76.1,85.4,55.4,60.2,82.5,A,1,418187,329370,78457
56023,WY,Lincoln County,97.1,43.3,54.2,77.9,41.0,43.8,63.3,A,0,19830,14600,3576
01047,AL,Dallas County,92.4,44.9,54.7,72.4,37.5,39.7,57.5,D,0,37196,28521,7021
21115,KY,Johnson County,94,50,59.9,75.2,39.3,41.5,61.6,D,0,22188,17269,4160
23027,ME,Waldo County,96.2,70.7,79,95,56.3,60.0,77.3,A,0,39715,32498,9261
39013,OH,Belmont County,98.6,47.7,55.8,78.7,42.6,44.4,61.7,B,1,67006,54437,14338
12035,FL,Flagler County,98.6,63,71.5,88.2,46.6,48.6,65.3,B,1,115081,95954,35896
42107,PA,Schuylkill County,94.7,59.8,69.3,87,46.7,49.2,66.6,B,0,141359,113561,29322
55141,WI,Wood County,96.9,61.2,71.5,92.4,54.7,58.5,75.4,A,0,72999,57247,15408
41031,OR,Jefferson County,97.8,62.6,72.9,84.6,49.0,53.2,77.1,D,0,24658,18922,4888
18145,IN,Shelby County,98.6,57.5,68.8,91.2,41.2,43.2,63.0,A,1,44729,34623,7829
08099,CO,Prowers County,97.1,42.5,53.1,72.6,42.6,45.1,64.3,D,0,12172,9048,2201
38031,ND,Foster County,92.6,54.2,64.4,81.7,48.6,51.8,69.7,A,0,3210,2519,727
48153,TX,Floyd County,99,45.3,58.7,79,40.6,42.2,61.7,D,0,5712,4203,1070
31079,NE,Hall County,90.6,48.6,59.4,69.3,49.9,55.0,91.0,C,1,61353,44435,9263
31083,NE,Harlan County,90.6,40,47.3,63.7,59.1,62.8,76.9,A,0,3380,2673,923
13141,GA,Hancock County,89.6,47.9,53,67.5,42.9,45.2,61.1,D,0,8457,7175,2015
17185,IL,Wabash County,98.4,48.8,59.6,82.3,45.1,46.8,68.5,B,0,11520,8970,2463
13029,GA,Bryan County,89.6,53.5,67.5,95,31.3,34.2,54.0,B,1,39627,27979,4237
19041,IA,Clay County,97.4,51.6,62.1,87.1,52.8,56.0,78.8,B,0,16016,12375,3386
27169,MN,Winona County,94.6,64.5,70.4,95,52.5,56.2,67.1,A,0,50484,41513,8896
45077,SC,Pickens County,93.1,46.4,53.1,84.5,41.8,43.9,64.6,C,1,126884,103258,21240
36061,NY,New York County,97.6,84.3,90.1,87.2,43.9,46.4,67.0,C,1,1628706,1396422,276121
47021,TN,Cheatham County,97.8,58.4,68.5,89.3,37.4,40.2,64.4,A,1,40667,31791,6318
21229,KY,Washington County,94,50.5,61.1,80.1,43.5,45.9,66.7,C,0,12095,9311,2235
51185,VA,Tazewell County,79.3,43.2,50.3,63.6,35.3,36.8,48.1,C,0,40595,32756,9358
54085,WV,Ritchie County,97.2,49.1,58,72.9,41.9,43.6,60.8,B,0,9554,7679,2195
48279,TX,Lamb County,99,43.1,55.6,73.6,39.0,41.3,56.2,D,0,12893,9343,2240
35055,NM,Taos County,97,81.7,89.1,95,54.7,58.4,68.0,D,0,32723,27039,9014
55115,WI,Shawano County,96.9,53.3,62.5,80.8,53.1,56.4,77.1,A,0,40899,32167,8825
29029,MO,Camden County,91.3,45.1,52.3,67.5,43.5,45.1,61.1,B,0,46305,38231,13384
22015,LA,Bossier Parish,96.8,50.1,61.6,79,30.6,32.4,59.0,C,1,127039,95685,18875
21061,KY,Edmonson County,94,34.4,39.1,53.6,44.1,46.5,65.5,C,1,12150,9988,2601
18129,IN,Posey County,98.6,47.2,56.2,75.2,47.3,49.7,69.0,A,1,25427,19900,5003
26017,MI,Bay County,95.5,57,66.7,86,54.0,56.4,74.0,B,1,103126,82568,21642
51161,VA,Roanoke County,79.3,49,56.7,73.4,8.9,9.2,10.8,A,1,94186,75668,20534
22117,LA,Washington Parish,96.8,41.6,51.6,72,40.2,42.1,65.8,D,0,46194,35181,8554
51087,VA,Henrico County,79.3,54.7,63.7,77.4,23.6,25.0,31.4,B,1,330818,256660,52720
49001,UT,Beaver County,97.6,47.4,64.2,92.7,40.1,43.4,68.6,B,0,6710,4534,946
27067,MN,Kandiyohi County,94.6,53.7,65.1,88.6,56.5,60.7,80.0,B,0,43199,32536,8244
38097,ND,Traill County,92.6,53.6,63.5,86.5,42.9,46.6,67.5,A,0,8036,6205,1606
05149,AR,Yell County,90.5,48.4,57.8,67.9,35.6,38.6,63.1,D,0,21341,16163,3858
28071,MS,Lafayette County,98.1,54.6,61.6,84.5,39.5,42.0,66.5,C,0,54019,44011,7211
28015,MS,Carroll County,98.1,41,47.2,56.9,35.5,37.6,55.1,C,0,9947,8090,2412
13107,GA,Emanuel County,89.6,39.8,50.5,73.4,31.1,32.3,49.4,D,0,22646,17032,3729
72025,PR,Caguas Municipio,95.9,80.7,85.4,86.3,55.2,58.5,64.0,A,1,124606,102504,26097
12089,FL,Nassau County,98.6,57.1,66.9,91.1,41.8,43.8,63.4,A,1,88625,71160,20231
29510,MO,St. Louis city,91.3,57.9,64.8,70.7,42.6,45.5,65.2,D,1,300576,244269,43008
37125,NC,Moore County,96.9,58.5,69.3,90.7,26.3,27.7,35.9,B,0,100880,79328,24192
36087,NY,Rockland County,97.6,63.4,78.6,86.4,41.1,44.2,58.4,C,1,325789,233221,51769
48193,TX,Hamilton County,99,51.8,62.5,82.2,41.6,43.6,60.5,C,0,8461,6622,2146
40109,OK,Oklahoma County,93.8,64.1,76,91.5,36.5,40.0,62.6,C,1,797434,594822,111829
48327,TX,Menard County,99,53.6,61.9,71.4,46.0,48.6,66.7,C,0,2138,1752,699
22003,LA,Allen Parish,96.8,35.8,44.2,62,39.0,40.3,57.3,D,0,25627,19893,3906
42089,PA,Monroe County,94.7,58.9,66.7,82.6,40.7,43.4,62.8,B,1,170271,137154,30347
21181,KY,Nicholas County,94,52.8,65,95,46.3,48.6,64.9,D,0,7269,5510,1238
37101,NC,Johnston County,96.9,52.2,62.5,82.1,24.2,26.2,41.9,C,1,209339,156585,28558
17017,IL,Cass County,98.4,61.3,74.1,83.8,44.8,48.2,73.7,C,0,12147,9186,2218
39055,OH,Geauga County,98.6,61,70.9,88.3,58.1,62.0,76.9,A,1,93649,72542,19803
13125,GA,Glascock County,89.6,33,40.8,67.3,35.4,36.2,49.7,C,0,2971,2328,544
12083,FL,Marion County,98.6,56.4,65.1,82.4,45.3,47.6,66.1,D,1,365579,298065,106675
19049,IA,Dallas County,97.4,66.4,77.7,94.4,53.4,60.1,82.2,A,1,93453,67840,11351
37011,NC,Avery County,96.9,53.5,60.2,81.6,35.1,36.3,45.8,C,0,17557,14969,4020
40023,OK,Choctaw County,93.8,35,44.3,64.1,35.9,37.1,52.2,D,0,14672,11125,3097
51061,VA,Fauquier County,79.3,64,73.3,80.9,31.5,34.2,49.7,A,1,71222,54770,12072
31061,NE,Franklin County,90.6,38.4,45.4,52.9,61.5,64.8,91.0,A,0,2979,2383,843
55013,WI,Burnett County,96.9,56.6,64.9,85.1,56.1,58.7,73.0,A,0,15414,12730,4528
51840,VA,Winchester city,79.3,42.6,51.9,69,4.1,4.3,5.8,C,1,28078,21768,4600
31103,NE,Keya Paha County,90.6,28,33.4,42.6,61.1,62.3,75.9,A,0,806,659,263
13011,GA,Banks County,89.6,30.2,37.2,57.5,35.1,36.4,52.4,C,0,19234,14968,3411
46093,SD,Meade County,96.7,53.6,64.1,82.5,23.0,24.3,44.6,A,1,28332,21993,4530
02090,AK,Fairbanks North Star Borough,97.6,59.5,71.2,78.7,33.5,35.5,69.3,B,1,96849,73845,10828
01081,AL,Lee County,92.4,39.8,46.5,65.4,33.4,35.4,56.3,C,1,164542,129821,20412
01115,AL,St. Clair County,92.4,38.8,47.2,70.1,35.4,37.2,57.8,B,1,89512,69336,15083
27051,MN,Grant County,94.6,54.8,65.2,85,53.5,57.5,74.2,A,0,5972,4623,1433
27077,MN,Lake of the Woods County,94.6,55,63.3,86.5,55.7,58.7,73.4,A,0,3740,3046,949
18089,IN,Lake County,98.6,56,66.4,86.3,42.8,45.7,66.0,C,1,485493,372865,82195
17117,IL,Macoupin County,98.4,54.5,63.9,87.5,48.7,51.5,71.8,A,1,44926,35457,9145
13123,GA,Gilmer County,89.6,40.6,48.2,66.5,40.7,41.9,55.4,C,0,31369,25438,8011
12071,FL,Lee County,98.6,61.3,69.9,88.3,41.8,43.8,57.4,C,1,770577,637068,224632
04005,AZ,Coconino County,97.7,76.1,84.2,95,44.2,47.7,63.7,C,1,143476,114726,18662
UNK,KS,Unknown County,93.6,0,0,0,41.5,43.6,82.9,,,,,
16073,ID,Owyhee County,97.8,35.2,43.2,56.8,34.5,37.8,60.9,D,1,11823,8816,2134
20071,KS,Greeley County,93.6,51.1,66.5,82.7,46.5,49.0,68.2,C,0,1232,899,243
42109,PA,Snyder County,94.7,43,50.6,72.6,51.2,53.5,71.8,A,0,40372,32022,7883
21099,KY,Hart County,94,35.4,44.4,68.2,43.2,45.3,65.8,D,0,19035,14360,3186
49003,UT,Box Elder County,97.6,51.6,65.7,88.6,40.3,44.7,70.4,A,1,56046,38584,7399
38099,ND,Walsh County,92.6,57.6,68.5,84.6,48.0,52.1,74.1,B,0,10641,8197,2292
25023,MA,Plymouth County,89.9,69.3,77.4,86.6,50.8,55.5,70.7,A,1,521202,410745,96933
32031,NV,Washoe County,94.9,63.7,73.2,87.7,42.3,45.3,64.4,C,1,471519,370989,79377
01039,AL,Covington County,92.4,37.9,46.4,66.1,30.8,32.0,48.8,D,0,37049,28887,7920
12019,FL,Clay County,98.6,53.6,62.9,82.2,34.9,37.8,61.5,B,1,219252,168898,35844
06089,CA,Shasta County,97.5,49.5,59,78.8,43.7,45.9,59.5,C,1,180080,141263,38069
49057,UT,Weber County,97.6,60.9,73.6,95,41.6,46.1,73.5,B,1,260213,187766,30870
13289,GA,Twiggs County,89.6,53.5,62.6,68.4,29.7,31.1,44.2,D,1,8120,6558,1895
06079,CA,San Luis Obispo County,97.5,60.2,66,80.4,58.5,62.9,83.1,B,1,283111,233612,59051
08085,CO,Montrose County,97.1,48.3,57.1,78.6,50.2,53.0,65.8,C,0,42758,33692,10302
21089,KY,Greenup County,94,51.7,61,76,40.7,43.1,60.4,B,1,35098,27596,7469
38009,ND,Bottineau County,92.6,49.8,59.5,82.3,48.3,51.3,70.5,A,0,6282,4939,1541
42027,PA,Centre County,94.7,59.2,63.3,90,50.9,53.6,75.9,B,1,162385,138326,24134
20117,KS,Marshall County,93.6,64,77.1,95,52.3,56.1,73.7,A,0,9707,7363,2148
08057,CO,Jackson County,97.1,45.1,51.6,75.3,54.1,56.0,65.6,A,0,1392,1159,324
35006,NM,Cibola County,97,69.6,78.7,92.4,40.5,44.7,55.0,D,0,26675,20474,4469
29095,MO,Jackson County,91.3,56.5,65.6,83.8,39.2,42.7,60.8,C,1,703011,538639,108131
06049,CA,Modoc County,0,0,0,0,0.0,0.0,0.0,D,0,8841,7122,2431
39021,OH,Champaign County,98.6,45.4,55.3,80.2,44.6,46.4,65.9,B,0,38885,30220,7188
78020,VI,St. John Island,86.7,0,0,0,26.4,28.7,44.2,,,,,
51145,VA,Powhatan County,79.3,38.6,44.7,68,1.0,1.0,1.1,A,1,29652,24280,5632
